user,correct,recorded_result,mask_image,cb_type1,cb_type2,ncb,datetime,random_spread,pallet_used,pallet_values,ishihara_list,COLORS_ON,COLORS_OFF,cluster_classification
unknown_6,1,1,1,1,0,1,16/6/20 10:47,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(164,166,51),(184,181,69),(155,146,1),(173,157,51),(191,184,63),(155,146,7),(121,189,121),(12,157,6),(77,179,85),(122,190,115),(21,157,4),(77,181,89)]","[(164,166,51),(184,181,69),(155,146,1),(173,157,51),(191,184,63),(155,146,7)]","[(121,189,121),(12,157,6),(77,179,85),(122,190,115),(21,157,4),(77,181,89)]",0
unknown_6,0,2,N,1,0,1,16/6/20 6:37,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(166,164,51),(192,183,61),(161,147,0),(165,158,58),(192,181,66),(158,147,1),(117,191,121),(18,162,1),(84,179,80),(118,188,118),(19,163,5),(80,178,87)]","[(166,164,51),(192,183,61),(161,147,0),(165,158,58),(192,181,66),(158,147,1)]","[(117,191,121),(18,162,1),(84,179,80),(118,188,118),(19,163,5),(80,178,87)]",0
unknown_6,0,2,E,1,0,1,16/6/20 8:03,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(168,163,55),(185,178,67),(162,147,7),(173,166,52),(192,186,64),(159,146,6),(119,196,114),(18,165,3),(84,176,83),(119,192,112),(13,164,6),(78,174,88)]","[(168,163,55),(185,178,67),(162,147,7),(173,166,52),(192,186,64),(159,146,6)]","[(119,196,114),(18,165,3),(84,176,83),(119,192,112),(13,164,6),(78,174,88)]",0
unknown_6,1,2,2,1,0,1,16/6/20 8:36,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(171,160,58),(188,183,61),(154,153,6),(170,165,52),(193,185,60),(157,153,2),(121,187,120),(20,158,5),(82,181,87),(124,195,116),(20,160,4),(81,179,84)]","[(171,160,58),(188,183,61),(154,153,6),(170,165,52),(193,185,60),(157,153,2)]","[(121,187,120),(20,158,5),(82,181,87),(124,195,116),(20,160,4),(81,179,84)]",0
unknown_6,1,2,2,1,0,1,16/6/20 8:47,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(169,165,55),(188,177,68),(163,152,1),(170,159,52),(188,185,62),(154,146,0),(124,194,117),(16,165,5),(83,181,83),(119,196,120),(17,163,2),(78,180,82)]","[(169,165,55),(188,177,68),(163,152,1),(170,159,52),(188,185,62),(154,146,0)]","[(124,194,117),(16,165,5),(83,181,83),(119,196,120),(17,163,2),(78,180,82)]",0
unknown_6,1,2,2,1,0,1,16/6/20 9:04,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(171,160,52),(191,182,63),(158,149,1),(164,158,60),(193,179,69),(161,149,3),(124,190,117),(20,157,2),(76,179,83),(123,195,121),(14,159,6),(84,173,81)]","[(171,160,52),(191,182,63),(158,149,1),(164,158,60),(193,179,69),(161,149,3)]","[(124,190,117),(20,157,2),(76,179,83),(123,195,121),(14,159,6),(84,173,81)]",0
unknown_6,0,2,4,1,0,1,16/6/20 9:17,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(170,166,57),(188,186,65),(154,153,5),(165,166,56),(189,177,69),(159,153,7),(120,187,117),(19,157,1),(75,179,85),(120,189,115),(16,161,4),(79,173,86)]","[(170,166,57),(188,186,65),(154,153,5),(165,166,56),(189,177,69),(159,153,7)]","[(120,187,117),(19,157,1),(75,179,85),(120,189,115),(16,161,4),(79,173,86)]",0
unknown_6,1,2,2,1,0,1,16/6/20 11:04,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(171,158,55),(191,186,60),(163,150,5),(170,164,60),(190,181,69),(162,148,7),(122,187,112),(21,159,0),(83,178,85),(124,196,120),(16,162,0),(83,173,89)]","[(171,158,55),(191,186,60),(163,150,5),(170,164,60),(190,181,69),(162,148,7)]","[(122,187,112),(21,159,0),(83,178,85),(124,196,120),(16,162,0),(83,173,89)]",0
unknown_6,1,3,3,1,0,1,16/6/20 8:09,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(167,164,55),(186,178,66),(163,151,1),(166,157,56),(192,183,67),(155,153,6),(124,187,117),(15,164,2),(76,175,85),(121,187,121),(16,156,6),(81,181,87)]","[(167,164,55),(186,178,66),(163,151,1),(166,157,56),(192,183,67),(155,153,6)]","[(124,187,117),(15,164,2),(76,175,85),(121,187,121),(16,156,6),(81,181,87)]",0
unknown_6,0,3,5,1,0,1,16/6/20 8:52,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(164,161,57),(188,182,69),(160,153,7),(171,161,53),(185,177,61),(162,150,4),(120,193,114),(12,163,1),(84,175,84),(124,190,118),(15,164,4),(79,178,84)]","[(164,161,57),(188,182,69),(160,153,7),(171,161,53),(185,177,61),(162,150,4)]","[(120,193,114),(12,163,1),(84,175,84),(124,190,118),(15,164,4),(79,178,84)]",0
unknown_6,0,3,N,1,0,1,16/6/20 10:25,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(164,157,54),(192,180,65),(161,153,7),(169,165,52),(190,181,65),(156,147,1),(124,192,121),(16,163,1),(79,176,86),(118,194,118),(16,164,2),(77,180,83)]","[(164,157,54),(192,180,65),(161,153,7),(169,165,52),(190,181,65),(156,147,1)]","[(124,192,121),(16,163,1),(79,176,86),(118,194,118),(16,164,2),(77,180,83)]",0
unknown_6,1,3,3,1,0,1,16/6/20 10:51,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(166,165,51),(185,177,64),(154,153,5),(165,160,56),(185,177,63),(160,144,4),(118,194,116),(15,163,1),(75,179,87),(121,189,120),(14,157,2),(84,180,80)]","[(166,165,51),(185,177,64),(154,153,5),(165,160,56),(185,177,63),(160,144,4)]","[(118,194,116),(15,163,1),(75,179,87),(121,189,120),(14,157,2),(84,180,80)]",0
unknown_6,1,4,4,1,0,1,16/6/20 7:33,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(167,158,58),(186,178,66),(158,152,2),(169,166,60),(192,180,69),(162,152,5),(123,189,117),(20,159,3),(80,181,82),(116,190,114),(18,161,3),(77,179,85)]","[(167,158,58),(186,178,66),(158,152,2),(169,166,60),(192,180,69),(162,152,5)]","[(123,189,117),(20,159,3),(80,181,82),(116,190,114),(18,161,3),(77,179,85)]",0
unknown_6,1,4,4,1,0,1,16/6/20 8:26,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(165,160,52),(187,183,63),(161,144,7),(171,163,59),(191,186,68),(155,144,3),(120,194,117),(19,163,3),(79,175,84),(117,195,112),(12,164,1),(77,173,86)]","[(165,160,52),(187,183,63),(161,144,7),(171,163,59),(191,186,68),(155,144,3)]","[(120,194,117),(19,163,3),(79,175,84),(117,195,112),(12,164,1),(77,173,86)]",0
unknown_6,1,4,4,1,0,1,16/6/20 8:32,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(172,165,54),(185,178,66),(159,153,1),(171,161,56),(191,183,67),(158,153,1),(122,194,118),(14,158,4),(81,182,88),(124,187,119),(12,161,2),(80,176,88)]","[(172,165,54),(185,178,66),(159,153,1),(171,161,56),(191,183,67),(158,153,1)]","[(122,194,118),(14,158,4),(81,182,88),(124,187,119),(12,161,2),(80,176,88)]",0
unknown_6,0,4,1,1,0,1,16/6/20 8:45,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(167,165,52),(184,179,62),(161,152,6),(167,163,60),(186,180,66),(162,152,1),(117,195,118),(20,163,0),(81,176,84),(116,187,121),(14,162,2),(82,178,84)]","[(167,165,52),(184,179,62),(161,152,6),(167,163,60),(186,180,66),(162,152,1)]","[(117,195,118),(20,163,0),(81,176,84),(116,187,121),(14,162,2),(82,178,84)]",0
unknown_6,1,4,4,1,0,1,16/6/20 10:18,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(169,157,58),(191,180,61),(163,144,2),(166,161,54),(189,183,66),(154,150,1),(125,187,117),(14,162,6),(82,180,82),(120,191,117),(21,159,2),(78,173,86)]","[(169,157,58),(191,180,61),(163,144,2),(166,161,54),(189,183,66),(154,150,1)]","[(125,187,117),(14,162,6),(82,180,82),(120,191,117),(21,159,2),(78,173,86)]",0
unknown_6,1,4,4,1,0,1,16/6/20 10:30,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(171,161,58),(190,183,60),(157,152,6),(166,165,57),(193,177,65),(159,144,3),(116,195,112),(13,158,0),(81,173,87),(119,193,112),(20,165,2),(78,181,89)]","[(171,161,58),(190,183,60),(157,152,6),(166,165,57),(193,177,65),(159,144,3)]","[(116,195,112),(13,158,0),(81,173,87),(119,193,112),(20,165,2),(78,181,89)]",0
unknown_6,0,5,N,1,0,1,16/6/20 8:27,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(166,161,58),(184,181,63),(160,147,2),(169,161,55),(187,184,64),(159,150,4),(124,192,121),(21,165,1),(83,181,87),(122,194,115),(12,162,6),(76,179,82)]","[(166,161,58),(184,181,63),(160,147,2),(169,161,55),(187,184,64),(159,150,4)]","[(124,192,121),(21,165,1),(83,181,87),(122,194,115),(12,162,6),(76,179,82)]",0
unknown_6,1,5,5,1,0,1,16/6/20 9:16,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(169,161,60),(187,177,62),(159,148,7),(166,165,59),(191,180,63),(162,146,1),(117,192,120),(16,160,2),(81,173,85),(120,190,117),(20,160,1),(83,174,85)]","[(169,161,60),(187,177,62),(159,148,7),(166,165,59),(191,180,63),(162,146,1)]","[(117,192,120),(16,160,2),(81,173,85),(120,190,117),(20,160,1),(83,174,85)]",0
unknown_6,0,5,C,1,0,1,16/6/20 10:03,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(167,166,57),(189,181,64),(163,145,5),(173,160,52),(191,186,63),(159,152,6),(119,192,113),(17,161,3),(75,179,87),(123,191,120),(12,162,0),(79,177,85)]","[(167,166,57),(189,181,64),(163,145,5),(173,160,52),(191,186,63),(159,152,6)]","[(119,192,113),(17,161,3),(75,179,87),(123,191,120),(12,162,0),(79,177,85)]",0
unknown_6,0,5,3,1,0,1,16/6/20 10:27,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(164,158,55),(187,180,67),(158,145,1),(172,166,58),(185,184,65),(162,148,0),(121,187,116),(16,159,4),(80,174,85),(123,192,120),(13,163,1),(80,175,82)]","[(164,158,55),(187,180,67),(158,145,1),(172,166,58),(185,184,65),(162,148,0)]","[(121,187,116),(16,159,4),(80,174,85),(123,192,120),(13,163,1),(80,175,82)]",0
unknown_6,0,5,1,1,0,1,16/6/20 10:31,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(164,165,55),(190,183,67),(163,145,2),(167,161,54),(185,181,69),(155,149,3),(124,187,112),(14,165,0),(79,177,83),(125,194,118),(17,164,6),(84,178,80)]","[(164,165,55),(190,183,67),(163,145,2),(167,161,54),(185,181,69),(155,149,3)]","[(124,187,112),(14,165,0),(79,177,83),(125,194,118),(17,164,6),(84,178,80)]",0
unknown_6,1,5,5,1,0,1,16/6/20 11:14,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(168,166,59),(191,183,62),(160,146,5),(164,165,56),(190,178,68),(154,149,7),(123,191,119),(21,164,6),(76,180,88),(119,189,120),(20,156,4),(79,177,87)]","[(168,166,59),(191,183,62),(160,146,5),(164,165,56),(190,178,68),(154,149,7)]","[(123,191,119),(21,164,6),(76,180,88),(119,189,120),(20,156,4),(79,177,87)]",0
unknown_6,1,A,A,1,0,1,16/6/20 7:19,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(170,157,56),(189,182,68),(163,148,4),(168,158,56),(189,179,62),(157,148,3),(125,195,113),(21,161,0),(79,173,84),(119,195,116),(15,162,6),(81,181,80)]","[(170,157,56),(189,182,68),(163,148,4),(168,158,56),(189,179,62),(157,148,3)]","[(125,195,113),(21,161,0),(79,173,84),(119,195,116),(15,162,6),(81,181,80)]",0
unknown_6,1,A,A,1,0,1,16/6/20 7:57,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(166,164,52),(191,177,60),(163,149,3),(171,159,55),(186,183,61),(162,145,2),(122,193,119),(17,157,2),(84,175,87),(122,190,114),(16,163,5),(84,176,87)]","[(166,164,52),(191,177,60),(163,149,3),(171,159,55),(186,183,61),(162,145,2)]","[(122,193,119),(17,157,2),(84,175,87),(122,190,114),(16,163,5),(84,176,87)]",0
unknown_6,1,A,A,1,0,1,16/6/20 7:58,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(164,164,56),(186,177,69),(154,151,6),(172,159,58),(187,180,68),(155,153,3),(121,187,120),(15,156,1),(81,181,82),(123,196,113),(15,165,6),(84,176,81)]","[(164,164,56),(186,177,69),(154,151,6),(172,159,58),(187,180,68),(155,153,3)]","[(121,187,120),(15,156,1),(81,181,82),(123,196,113),(15,165,6),(84,176,81)]",0
unknown_6,1,A,A,1,0,1,16/6/20 8:59,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(170,158,57),(189,183,62),(155,153,4),(173,158,57),(185,180,62),(155,147,0),(120,194,119),(21,163,3),(83,177,85),(119,192,121),(19,162,2),(80,176,81)]","[(170,158,57),(189,183,62),(155,153,4),(173,158,57),(185,180,62),(155,147,0)]","[(120,194,119),(21,163,3),(83,177,85),(119,192,121),(19,162,2),(80,176,81)]",0
unknown_6,0,B,N,1,0,1,16/6/20 7:21,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(170,163,57),(192,182,69),(154,145,3),(168,164,52),(187,183,64),(163,145,4),(118,192,119),(20,160,1),(81,173,88),(119,196,112),(17,163,1),(81,179,80)]","[(170,163,57),(192,182,69),(154,145,3),(168,164,52),(187,183,64),(163,145,4)]","[(118,192,119),(20,160,1),(81,173,88),(119,196,112),(17,163,1),(81,179,80)]",0
unknown_6,1,B,B,1,0,1,16/6/20 8:01,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(165,164,52),(188,183,64),(158,146,3),(170,159,56),(193,182,60),(155,149,6),(123,187,117),(19,161,3),(75,180,83),(121,188,118),(18,159,0),(77,179,80)]","[(165,164,52),(188,183,64),(158,146,3),(170,159,56),(193,182,60),(155,149,6)]","[(123,187,117),(19,161,3),(75,180,83),(121,188,118),(18,159,0),(77,179,80)]",0
unknown_6,1,B,B,1,0,1,16/6/20 8:31,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(164,165,54),(192,184,65),(155,152,6),(166,165,58),(185,177,69),(162,150,1),(121,189,115),(21,162,4),(81,175,84),(117,189,115),(13,165,2),(76,177,82)]","[(164,165,54),(192,184,65),(155,152,6),(166,165,58),(185,177,69),(162,150,1)]","[(121,189,115),(21,162,4),(81,175,84),(117,189,115),(13,165,2),(76,177,82)]",0
unknown_6,1,B,B,1,0,1,16/6/20 10:26,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(169,163,55),(191,178,67),(155,153,7),(165,162,55),(186,177,67),(159,152,5),(125,187,121),(20,164,2),(78,178,87),(121,196,116),(14,158,3),(82,181,88)]","[(169,163,55),(191,178,67),(155,153,7),(165,162,55),(186,177,67),(159,152,5)]","[(125,187,121),(20,164,2),(78,178,87),(121,196,116),(14,158,3),(82,181,88)]",0
unknown_6,1,B,B,1,0,1,16/6/20 10:58,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(164,161,60),(185,186,69),(162,149,6),(172,164,56),(187,178,69),(159,145,6),(116,193,120),(13,165,2),(83,176,82),(124,190,114),(17,158,0),(79,178,88)]","[(164,161,60),(185,186,69),(162,149,6),(172,164,56),(187,178,69),(159,145,6)]","[(116,193,120),(13,165,2),(83,176,82),(124,190,114),(17,158,0),(79,178,88)]",0
unknown_6,1,C,C,1,0,1,16/6/20 9:13,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(169,160,57),(189,177,61),(158,153,4),(168,159,55),(185,181,63),(159,147,5),(120,193,119),(14,165,3),(79,177,87),(120,195,112),(19,161,0),(81,177,80)]","[(169,160,57),(189,177,61),(158,153,4),(168,159,55),(185,181,63),(159,147,5)]","[(120,193,119),(14,165,3),(79,177,87),(120,195,112),(19,161,0),(81,177,80)]",0
unknown_6,0,C,3,1,0,1,16/6/20 10:40,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(166,160,60),(186,184,63),(162,150,0),(167,159,58),(188,184,64),(163,147,5),(123,190,114),(20,159,3),(84,182,87),(119,189,118),(19,157,6),(82,173,87)]","[(166,160,60),(186,184,63),(162,150,0),(167,159,58),(188,184,64),(163,147,5)]","[(123,190,114),(20,159,3),(84,182,87),(119,189,118),(19,157,6),(82,173,87)]",0
unknown_6,0,C,1,1,0,1,16/6/20 11:16,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(164,161,57),(184,181,63),(159,146,3),(170,160,60),(193,184,68),(159,147,4),(122,187,118),(16,165,4),(79,173,83),(119,191,113),(14,158,1),(78,182,80)]","[(164,161,57),(184,181,63),(159,146,3),(170,160,60),(193,184,68),(159,147,4)]","[(122,187,118),(16,165,4),(79,173,83),(119,191,113),(14,158,1),(78,182,80)]",0
unknown_6,1,D,D,1,0,1,16/6/20 7:24,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(164,159,56),(193,179,60),(159,150,0),(165,162,55),(193,180,61),(157,144,4),(117,196,114),(15,156,4),(78,178,81),(125,187,116),(14,157,2),(75,178,87)]","[(164,159,56),(193,179,60),(159,150,0),(165,162,55),(193,180,61),(157,144,4)]","[(117,196,114),(15,156,4),(78,178,81),(125,187,116),(14,157,2),(75,178,87)]",0
unknown_6,0,D,4,1,0,1,16/6/20 10:01,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(171,163,59),(187,180,63),(158,144,1),(167,157,51),(189,183,67),(162,145,2),(116,193,121),(12,164,2),(80,177,89),(122,188,118),(15,160,3),(78,180,82)]","[(171,163,59),(187,180,63),(158,144,1),(167,157,51),(189,183,67),(162,145,2)]","[(116,193,121),(12,164,2),(80,177,89),(122,188,118),(15,160,3),(78,180,82)]",0
unknown_6,1,D,D,1,0,1,16/6/20 10:31,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(170,164,56),(188,184,68),(163,145,6),(169,162,53),(187,186,67),(158,151,0),(117,195,120),(17,157,1),(81,180,86),(117,188,117),(21,159,3),(81,181,82)]","[(170,164,56),(188,184,68),(163,145,6),(169,162,53),(187,186,67),(158,151,0)]","[(117,195,120),(17,157,1),(81,180,86),(117,188,117),(21,159,3),(81,181,82)]",0
unknown_6,1,D,D,1,0,1,16/6/20 10:50,5,orn_grn,"[#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255]","[(164,165,53),(193,186,62),(155,149,1),(166,160,55),(191,181,66),(156,144,2),(119,188,118),(14,157,3),(76,174,86),(118,188,117),(13,165,4),(78,180,88)]","[(164,165,53),(193,186,62),(155,149,1),(166,160,55),(191,181,66),(156,144,2)]","[(119,188,118),(14,157,3),(76,174,86),(118,188,117),(13,165,4),(78,180,88)]",0
